"name";"weight"
"Kaikai";"1"
"Kaiser";"1"
"Kakai";"1"
"Kakay";"1"
"Kaleta";"1"
"Kalinauskas";"1"
"Kamara";"5"
"Kamason";"1"
"Kamwa";"2"
"Kane";"2"
"Kanu";"3"
"Kasujja";"1"
"Kasumu";"1"
"Katongo";"1"
"Katsukunya";"1"
"Kavanagh";"1"
"Kavuma-McQueen";"1"
"Kayode";"1"
"Kazeem";"1"
"Keane";"2"
"Kedwell";"1"
"Keillor-Dunn";"1"
"Kellermann";"1"
"Kelly";"5"
"Kellyman";"2"
"Kelman";"1"
"Kemp";"1"
"Kendall";"2"
"Kenlock";"1"
"Kenneh";"1"
"Kenny";"1"
"Kensdale";"1"
"Kent";"2"
"Kenyon";"1"
"Kersken";"1"
"Kesler Hayden";"1"
"Key";"1"
"Keyes";"1"
"Khan";"1"
"Khela";"2"
"Khoshaba";"1"
"Khouri";"1"
"Khumbeni";"1"
"Kilgour";"1"
"Killip";"1"
"Kilman";"1"
"Kindon";"1"
"King";"7"
"Kinsey-Wellings";"1"
"Kirby";"3"
"Kirkman";"1"
"Kitching";"2"
"Kizzi";"1"
"Knibbs";"1"
"Knight";"3"
"Knight-Lebel";"1"
"Knightbridge";"1"
"Knowles";"1"
"Knoyle";"1"
"Kodua";"1"
"Koiki";"1"
"Kolli";"1"
"Kondau-Wall";"1"
"Konsa";"1"
"Koroma";"1"
"Kouassi";"1"
"Koumas";"1"
"Kporha";"1"
