"name";"weight"
"Pablo Rodríguez";"1"
"Pablo Villa";"1"
"Paco";"6"
"Paisa";"1"
"Paki";"1"
"Paolo";"2"
"Paris";"1"
"Pascu";"1"
"Patas";"1"
"Patric";"1"
"Patxi";"1"
"Pau";"28"
"Pau Fernández";"1"
"Pau López";"2"
"Pau Martínez";"1"
"Pau Pérez";"1"
"Paul Álvarez";"1"
"Paulino";"1"
"Paulo";"1"
"Paulo Fernández";"1"
"Paulo Iago";"1"
"Pedja";"1"
"Pedri";"1"
"Pedro";"26"
"Pedro Fidel";"1"
"Pedro Henrique";"1"
"Pedro Ildefonso";"1"
"Pedro León";"1"
"Pedro López";"1"
"Pedro Melli";"1"
"Pedro Rodríguez";"1"
"Peio";"2"
"Pejiño";"1"
"Peke";"1"
"Pelayo";"3"
"Pelayo García";"1"
"Pelayo Pérez";"1"
"Pele";"1"
"Pello";"1"
"Pelón";"1"
"Pep";"5"
"Pep Biel";"1"
"Pepe";"7"
"Pepe Sánchez";"1"
"Pepelu";"1"
"Pepín Machín";"1"
"Pepo";"2"
"Peque";"2"
"Pere";"4"
"Pere Joan";"1"
"Pere Martínez";"1"
"Peru";"2"
"Peru Rodríguez";"1"
"Pervis";"1"
"Pesca";"2"
"Peter Federico";"1"
"Pichu";"1"
"Piña";"1"
"Pipa";"1"
"Pipe";"1"
"Pipo";"1"
"Pirata González";"1"
"Piri";"2"
"Pirulo";"1"
"Pito";"1"
"Pitu";"3"
"Pochito";"1"
"Pol";"28"
"Pol García";"1"
"Portu";"1"
"Primi";"1"
"Primo";"1"
"Prince";"1"
"Pruden";"1"
"Quentin";"2"
"Quim";"1"
"Quini";"1"
"Quique";"4"
"Quique Fernández";"1"
"Rachad";"1"
"Rafa";"18"
"Rafa Fernández";"1"
"Rafa Rodríguez";"1"
"Rafael";"6"
"Rafel";"2"
"Rafinha";"1"
"Rafita";"2"
"Rai";"1"
"Ramiro";"2"
"Ramon";"1"
"Ramón";"16"
"Ramón López";"1"
"Raphaël";"1"
"Rares";"1"
"Ratón";"1"
"Raul";"1"
"Raúl";"45"
"Raùl";"1"
"Raúl Fernández";"1"
"Raúl García";"1"
"Raúl González";"2"
"Raúl Guti";"1"
"Raúl López";"1"
"Raúl Martínez";"1"
"Raúl Sánchez";"1"
"Rayan";"1"
"Rayane";"1"
"Rayco";"1"
"Razvan";"1"
"Redru";"1"
"Relu";"1"
"René";"1"
"René Pérez";"1"
"Retu";"1"
"Rica";"1"
"Ricard";"2"
"Ricard Sánchez";"1"
"Ricardo";"2"
"Ricco";"1"
"Richi";"1"
"Ricky";"2"
"Ricky Vaca";"1"
"Riki";"1"
"Riqui";"1"
"Ro";"1"
"Roan";"1"
"Rober";"3"
"Róber";"2"
"Robert";"6"
"Roberto";"12"
"Roberto Abreu";"1"
"Roberto Fernández";"1"
"Roberto López";"1"
"Roberto Tomás";"1"
"Robin";"2"
"Rodri";"9"
"Rodri Alonso";"1"
"Rodrigo";"14"
"Rodrygo";"1"
"Roger";"11"
"Roger Martínez";"1"
"Rohan";"1"
"Roi";"1"
"Roi Torres";"1"
"Romain";"1"
"Romàn";"1"
"Romeo";"1"
"Ronald";"2"
"Roni";"1"
"Roque";"3"
"Ruben";"2"
"Rubén";"41"
"Rubén Fernández";"1"
"Rubén Gálvez";"1"
"Rubén García";"3"
"Rubén López";"1"
"Rubén Martínez";"3"
"Rubén Pérez";"1"
"Rubén Sánchez";"3"
"Rubi";"1"
"Rubi Cruz";"1"
"Rubio";"1"
"Rudy";"1"
"Rufo";"2"
"Rulo";"1"
"Ruly";"1"
"Runy";"1"
"Rúper";"1"
"Ruxi";"1"
"Ruymán";"1"
"Sabin";"1"
"Sala";"1"
"Salah";"1"
"Salim";"2"
"Salva";"4"
"Salvi";"2"
"Salvi Sánchez";"1"
"Sama";"1"
"Samba";"1"
"Sambadio";"1"
"Samu";"18"
"Samu Fernández";"1"
"Samu Manchón";"1"
"Samu Pérez";"1"
"Samuel";"12"
"Samuel García";"1"
"Samuel Rodríguez";"1"
"Sander";"1"
"Sandro";"3"
"Sanku";"1"
"Santa";"2"
"Santi";"13"
"Santi García";"1"
"Santi Gegunde";"1"
"Santiago";"3"
"Sascha";"1"
"Sasha";"1"
"Sato";"1"
"Saúl";"7"
"Saúl García";"1"
"Sebas";"4"
"Sebastian";"1"
"Sebastián";"3"
"Sékou";"1"
"Selton";"1"
"Selu";"1"
"Selvi";"1"
"Serantes";"1"
"Sercan";"1"
"Sergej";"1"
"Sergi";"33"
"Sergi García";"1"
"Sergio";"96"
"Sergio Fernández";"1"
"Sergio García";"3"
"Sergio González";"2"
"Sergio Huecas";"1"
"Sergio López";"2"
"Sergio Martínez";"3"
"Sergio Pérez";"2"
"Sergio Rodríguez";"1"
"Serigne";"1"
"Serpeta";"1"
"Seth Vega";"1"
"Sevi";"1"
"Seydou";"1"
"Simo";"2"
"Simon";"1"
"Simón";"3"
"Simón García";"1"
"Simón Luca";"1"
"Siren";"1"
"Sito";"3"
"Slavy";"1"
"Son";"1"
"Stav";"1"
"Stefan";"2"
"Stéphane";"1"
"Stephen";"1"
"Steven";"1"
"Stevens";"1"
"Stoichkov";"1"
"Stole";"1"
"Sufianu";"1"
"Sule";"1"
"Suleiman";"1"
"Súper";"1"
"Suso";"2"
"Sydney";"1"
"Tachi";"1"
"Tai";"1"
"Tala";"1"
"Taliby";"1"
"Tana";"1"
"Tanis";"1"
"Tano";"1"
"Tarsi Aguado";"1"
"Tatiño";"1"
"Taufek";"1"
"Taufik";"1"
"Teddy";"1"
"Tekio";"1"
"Telmo";"2"
"Teo";"1"
"Tete";"1"
"Teto";"1"
"Thaylor";"1"
"Theo";"1"
"Théo";"4"
"Thiago";"2"
"Thiago Romeo";"1"
"Thomas";"2"
"Thomas Dean";"1"
"Tiago";"1"
"Tiago Rodríguez";"1"
"Tiko";"1"
"Tincho";"1"
"Tiri";"1"
"Titi";"1"
"Tito";"3"
"Tòfol";"1"
"Tom";"1"
"Tomas";"1"
"Tomás";"9"
"Tomàs";"1"
"Tomy";"2"
"Ton";"1"
"Toni";"16"
"Toni Fernández";"1"
"Toni García";"1"
"Toni López";"1"
"Toni Martínez";"1"
"Toni Robaina";"1"
"Toño";"2"
"Tóper";"1"
"Topo";"1"
"Toquero";"1"
"Trebu";"1"
"Trilli";"1"
"Tropi";"1"
"Trust";"1"
"Txapu";"1"
"Txema";"1"
"Txus";"3"
"Tyronne";"1"
"Umar";"1"
"Umaru";"1"
"Unai";"27"
"Unai Garcia";"1"
"Unai García";"1"
"Unai López";"1"
"Unai Pérez";"1"
"Unai Rodríguez";"1"
"Unax";"5"
"Uri";"2"
"Uri Ayala";"1"
"Uri Pérez";"1"
"Urki";"1"
"Urko";"4"
"Urko González";"1"
"Urko Izeta";"1"
"Urri";"1"
"Urtzi";"3"
"Usse";"1"
"Vadik";"1"
"Valen";"1"
"Valentín";"2"
"Valentino";"2"
"Valery";"1"
"Varo";"1"
"Vassi";"1"
"Verde";"1"
"Vicenç";"1"
"Vicent";"4"
"Vicente";"7"
"Vicky";"1"
"Victor";"7"
"Víctor";"45"
"Víctor Álvarez";"1"
"Víctor Fernández";"2"
"Víctor García";"3"
"Víctor Gómez";"1"
"Víctor López";"1"
"Víctor Rodríguez";"1"
"Víctor Sánchez";"1"
"Villa";"1"
"Vinícius Júnior";"1"
"Viti";"4"
"Vitolo";"1"
"Vitra";"1"
"Vivi";"1"
"Vivito";"1"
"Waldo";"1"
"Walid";"1"
"Wellity";"1"
"Wesley";"1"
"Wilber";"1"
"Willian José";"1"
"Willington";"1"
"Willy";"2"
"Xabi";"7"
"Xabier";"6"
"Xalbat";"1"
"Xandre";"1"
"Xanet";"1"
"Xavi";"19"
"Xavier";"2"
"Xeber";"1"
"Xemi";"1"
"Xesc";"1"
"Xiker";"1"
"Ximo";"1"
"Ximo Ballester";"1"
"Ximon";"1"
"Xiscu Martínez";"1"
"Xune";"1"
"Yael";"1"
"Yago";"6"
"Yahya";"1"
"Yangel";"1"
"Yanis";"1"
"Yann";"1"
"Yannick";"1"
"Yarek";"1"
"Yaroslav";"1"
"Yasin";"1"
"Yasser";"1"
"Yassin";"1"
"Yayo";"1"
"Yelco";"1"
"Yelko";"1"
"Yellu";"1"
"Yerai";"1"
"Yeray";"4"
"Yeremaiah";"1"
"Yeremay";"1"
"Yeremi";"1"
"Yeremy";"2"
"Yoel";"4"
"Yosmel";"1"
"Youness";"1"
"Youssef";"2"
"Yuri";"1"
"Yusi";"1"
"Yussi";"1"
"Zelu";"1"
"Zequi";"1"
"Ziyad";"1"
"Zorro";"1"
