"name";"weight"
"Sead";"1"
"Seal";"1"
"Sean";"3"
"Sebastian";"25"
"Seif";"1"
"Selahattin";"1"
"Selim";"1"
"Semi";"1"
"Semih";"3"
"Semin";"1"
"Semir";"1"
"Sepp-Renee";"1"
"Sercan";"1"
"Serge";"1"
"Sergio López";"1"
"Serhat";"2"
"Serhat-Semih";"1"
"Serkan";"3"
"Seymour";"1"
"Shafiq";"1"
"Shamsu";"1"
"Shaun";"1"
"Shawn";"2"
"Shayan";"2"
"Shinta";"1"
"Shqipon";"1"
"Sidan";"1"
"Sidar";"1"
"Sidi";"1"
"Sidney";"1"
"Silas";"4"
"Silvano";"1"
"Sima";"1"
"Simeon";"2"
"Simon";"20"
"Sinan";"4"
"Sirlord";"1"
"Sisco";"1"
"Sofian";"1"
"Sofiene";"1"
"Sohrab";"1"
"Sonny";"2"
"Sören";"2"
"Soufian";"1"
"Soufiane";"2"
"Stanislav";"2"
"Stanley";"2"
"Stefan";"15"
"Stefano";"2"
"Steffen";"9"
"Stephan";"5"
"Steve";"3"
"Steven";"6"
"Streli";"1"
"Suat";"1"
"Suheyel";"1"
"Süleyman";"1"
"Sunny";"1"
"Sven";"11"
"Svend";"1"
"Szabolcs";"1"
"Talha";"1"
"Tamay";"1"
"Tamiou";"1"
"Tammo";"1"
"Tarek";"2"
"Tarik";"3"
"Tarsis";"1"
"Tayar";"1"
"Taycan";"2"
"Taylan";"3"
"Tebo";"1"
"Ted";"2"
"Teoman";"2"
"Terrence";"1"
"Tetje";"1"
"Theo";"6"
"Theodor";"1"
"Theodoros";"2"
"Thierry";"1"
"Thieß";"1"
"Thilo";"3"
"Thomas";"13"
"Thorben";"1"
"Thore";"1"
"Thorsten";"2"
"Tiago";"2"
"Tidiane";"2"
"Tido";"1"
"Till";"5"
"Tim";"72"
"Timmy";"1"
"Timo";"16"
"Timon";"5"
"Timothy";"2"
"Timur";"2"
"Tino";"4"
"Tizian";"1"
"Tjark";"3"
"Tjorben";"1"
"Tjorve";"1"
"Tobias";"33"
"Tolcay";"1"
"Tolga";"1"
"Tolgay";"1"
"Tom";"33"
"Tomás";"1"
"Tomislav";"1"
"Toni";"4"
"Tony";"3"
"Torben";"4"
"Torge";"1"
"Törles";"1"
"Trevor";"1"
"Tristan";"5"
"Tugrul";"1"
"Tunay";"1"
"Tuncay";"1"
"Tusan";"1"
"Tyler";"2"
"Tyrese";"1"
"Tyron";"2"
"Tyrone";"1"
"Uche";"1"
"Ugur";"1"
"Ulrich";"2"
"Umut";"3"
"Ünal";"2"
"Utku";"1"
"Valdet";"1"
"Valentin";"2"
"Valmir";"1"
"Valon";"1"
"Varol";"1"
"Vasco";"1"
"Vedat";"1"
"Veis";"1"
"Veit";"1"
"Verthomy";"1"
"Vico";"1"
"Victor";"1"
"Viggo";"1"
"Viktor";"2"
"Vincent";"10"
"Vincenzo";"2"
"Vinko";"1"
"Vitalie";"1"
"Vitaly";"1"
"Vladislav";"2"
"Wael";"1"
"Wal";"1"
"Waldemar";"1"
"Walter";"1"
"Wesley";"1"
"Wessam";"1"
"Will";"1"
"Willi";"3"
"William";"2"
"Winners";"1"
"Wisdom";"1"
"Wissou";"1"
"Witalij";"1"
"Wladimir";"1"
"Wolfgang";"1"
"Woody";"1"
"Xaver";"1"
"Yanik";"1"
"Yanis";"1"
"Yann";"2"
"Yann Aurel";"1"
"Yanni";"1"
"Yannic";"2"
"Yannick";"15"
"Yannik";"12"
"Yannis";"2"
"Yari";"1"
"Yasin";"3"
"Yasin Zor";"1"
"Yassine";"1"
"Yassir";"1"
"Yazan";"1"
"Yigit";"1"
"Yilmaz";"1"
"Ylber";"1"
"Yll";"1"
"Yohan";"1"
"Younan";"1"
"Younes";"3"
"Youssef";"1"
"Youssoufa";"1"
"Youssoupha";"1"
"Yunus";"2"
"Yurij";"1"
"Yusuf";"1"
"Zaid";"1"
"Zain";"1"
"Zak Paulo";"1"
"Zeno";"1"
"Zidane";"1"
"Zoumana";"1"
"Zubayr";"1"
